"";"CODIND";"NOMINDICADOR";"CATEGORIA";"PESTAÑA";"SEXO";"ASCENDENCIA";"QUINTIL";"DEPARTAMENTOUY";"URBANORURALUY";"EDAD";"POBRE";"NSE";"NIVELEDU";"PAÍS";"ANIO";"VALOR";"RESPONSABLE"
"1563";"515";"Distribución porcentual de los hogares según cantidad de integrantes (1 persona)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.120151842988443";"Sharon Katzkowicz"
"1564";"515";"Distribución porcentual de los hogares según cantidad de integrantes (2 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.294431687598764";"Sharon Katzkowicz"
"1565";"515";"Distribución porcentual de los hogares según cantidad de integrantes (3 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.223007187774502";"Sharon Katzkowicz"
"1566";"515";"Distribución porcentual de los hogares según cantidad de integrantes (4 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.229098434291485";"Sharon Katzkowicz"
"1567";"515";"Distribución porcentual de los hogares según cantidad de integrantes (5 o más personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.133310847346807";"Sharon Katzkowicz"
"1568";"515";"Distribución porcentual de los hogares según cantidad de integrantes (1 persona)";"Familia y composición de los hogares";"Total país";"Varones";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.167792931224012";"Sharon Katzkowicz"
"1569";"515";"Distribución porcentual de los hogares según cantidad de integrantes (2 personas)";"Familia y composición de los hogares";"Total país";"Varones";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.301782299216425";"Sharon Katzkowicz"
"1570";"515";"Distribución porcentual de los hogares según cantidad de integrantes (3 personas)";"Familia y composición de los hogares";"Total país";"Varones";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.223092838803251";"Sharon Katzkowicz"
"1571";"515";"Distribución porcentual de los hogares según cantidad de integrantes (4 personas)";"Familia y composición de los hogares";"Total país";"Varones";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.207327848494264";"Sharon Katzkowicz"
"1572";"515";"Distribución porcentual de los hogares según cantidad de integrantes (5 o más personas)";"Familia y composición de los hogares";"Total país";"Varones";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.100004082262047";"Sharon Katzkowicz"
"1573";"515";"Distribución porcentual de los hogares según cantidad de integrantes (1 persona)";"Familia y composición de los hogares";"Total país";"Mujeres";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.176652204653256";"Sharon Katzkowicz"
"1574";"515";"Distribución porcentual de los hogares según cantidad de integrantes (2 personas)";"Familia y composición de los hogares";"Total país";"Mujeres";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.294637981234552";"Sharon Katzkowicz"
"1575";"515";"Distribución porcentual de los hogares según cantidad de integrantes (3 personas)";"Familia y composición de los hogares";"Total país";"Mujeres";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.244347692774988";"Sharon Katzkowicz"
"1576";"515";"Distribución porcentual de los hogares según cantidad de integrantes (4 personas)";"Familia y composición de los hogares";"Total país";"Mujeres";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.178932531178513";"Sharon Katzkowicz"
"1577";"515";"Distribución porcentual de los hogares según cantidad de integrantes (5 o más personas)";"Familia y composición de los hogares";"Total país";"Mujeres";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.105429590158691";"Sharon Katzkowicz"
"1578";"515";"Distribución porcentual de los hogares según cantidad de integrantes (1 persona)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.152026782464162";"Sharon Katzkowicz"
"1579";"515";"Distribución porcentual de los hogares según cantidad de integrantes (2 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.340506456833621";"Sharon Katzkowicz"
"1580";"515";"Distribución porcentual de los hogares según cantidad de integrantes (3 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.279528134498194";"Sharon Katzkowicz"
"1581";"515";"Distribución porcentual de los hogares según cantidad de integrantes (4 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.159237862220041";"Sharon Katzkowicz"
"1582";"515";"Distribución porcentual de los hogares según cantidad de integrantes (5 o más personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.068700763983982";"Sharon Katzkowicz"
"1583";"515";"Distribución porcentual de los hogares según cantidad de integrantes (1 persona)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 30 y 44 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.10917054174778";"Sharon Katzkowicz"
"1584";"515";"Distribución porcentual de los hogares según cantidad de integrantes (2 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 30 y 44 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.173388187959727";"Sharon Katzkowicz"
"1585";"515";"Distribución porcentual de los hogares según cantidad de integrantes (3 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 30 y 44 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.256987930897369";"Sharon Katzkowicz"
"1586";"515";"Distribución porcentual de los hogares según cantidad de integrantes (4 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 30 y 44 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.294637434160956";"Sharon Katzkowicz"
"1587";"515";"Distribución porcentual de los hogares según cantidad de integrantes (5 o más personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 30 y 44 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.165815905234167";"Sharon Katzkowicz"
"1588";"515";"Distribución porcentual de los hogares según cantidad de integrantes (1 persona)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 45 y 64 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.128084747616343";"Sharon Katzkowicz"
"1589";"515";"Distribución porcentual de los hogares según cantidad de integrantes (2 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 45 y 64 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.264509102119898";"Sharon Katzkowicz"
"1590";"515";"Distribución porcentual de los hogares según cantidad de integrantes (3 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 45 y 64 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.273890566219062";"Sharon Katzkowicz"
"1591";"515";"Distribución porcentual de los hogares según cantidad de integrantes (4 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 45 y 64 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.220156158322837";"Sharon Katzkowicz"
"1592";"515";"Distribución porcentual de los hogares según cantidad de integrantes (5 o más personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 45 y 64 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.11335942572186";"Sharon Katzkowicz"
"1593";"515";"Distribución porcentual de los hogares según cantidad de integrantes (1 persona)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"65 años o más";"Todos";"Todos";"Todos";"Uruguay";2021;"0.307456938365752";"Sharon Katzkowicz"
"1594";"515";"Distribución porcentual de los hogares según cantidad de integrantes (2 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"65 años o más";"Todos";"Todos";"Todos";"Uruguay";2021;"0.466518031527513";"Sharon Katzkowicz"
"1595";"515";"Distribución porcentual de los hogares según cantidad de integrantes (3 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"65 años o más";"Todos";"Todos";"Todos";"Uruguay";2021;"0.13858226401321";"Sharon Katzkowicz"
"1596";"515";"Distribución porcentual de los hogares según cantidad de integrantes (4 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"65 años o más";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0556623367822279";"Sharon Katzkowicz"
"1597";"515";"Distribución porcentual de los hogares según cantidad de integrantes (5 o más personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"65 años o más";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0317804293112959";"Sharon Katzkowicz"
"1598";"515";"Distribución porcentual de los hogares según cantidad de integrantes (1 persona)";"Familia y composición de los hogares";"Total país";"Todos";"Afro";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.128795994653345";"Sharon Katzkowicz"
"1599";"515";"Distribución porcentual de los hogares según cantidad de integrantes (2 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Afro";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.255505191801543";"Sharon Katzkowicz"
"1600";"515";"Distribución porcentual de los hogares según cantidad de integrantes (3 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Afro";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.230518877795338";"Sharon Katzkowicz"
"1601";"515";"Distribución porcentual de los hogares según cantidad de integrantes (4 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Afro";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.218413641977289";"Sharon Katzkowicz"
"1602";"515";"Distribución porcentual de los hogares según cantidad de integrantes (5 o más personas)";"Familia y composición de los hogares";"Total país";"Todos";"Afro";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.166766293772486";"Sharon Katzkowicz"
"1603";"515";"Distribución porcentual de los hogares según cantidad de integrantes (1 persona)";"Familia y composición de los hogares";"Total país";"Todos";"No afro";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.175238455005396";"Sharon Katzkowicz"
"1604";"515";"Distribución porcentual de los hogares según cantidad de integrantes (2 personas)";"Familia y composición de los hogares";"Total país";"Todos";"No afro";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.301449582023393";"Sharon Katzkowicz"
"1605";"515";"Distribución porcentual de los hogares según cantidad de integrantes (3 personas)";"Familia y composición de los hogares";"Total país";"Todos";"No afro";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.235002773769436";"Sharon Katzkowicz"
"1606";"515";"Distribución porcentual de los hogares según cantidad de integrantes (4 personas)";"Familia y composición de los hogares";"Total país";"Todos";"No afro";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.191389846912995";"Sharon Katzkowicz"
"1607";"515";"Distribución porcentual de los hogares según cantidad de integrantes (5 o más personas)";"Familia y composición de los hogares";"Total país";"Todos";"No afro";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0969193422887808";"Sharon Katzkowicz"
"1608";"515";"Distribución porcentual de los hogares según cantidad de integrantes (1 persona)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 1";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0322573591008612";"Sharon Katzkowicz"
"1609";"515";"Distribución porcentual de los hogares según cantidad de integrantes (2 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 1";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.142260631324332";"Sharon Katzkowicz"
"1610";"515";"Distribución porcentual de los hogares según cantidad de integrantes (3 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 1";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.254701036089712";"Sharon Katzkowicz"
"1611";"515";"Distribución porcentual de los hogares según cantidad de integrantes (4 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 1";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.287232253966564";"Sharon Katzkowicz"
"1612";"515";"Distribución porcentual de los hogares según cantidad de integrantes (5 o más personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 1";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.283548719518531";"Sharon Katzkowicz"
"1613";"515";"Distribución porcentual de los hogares según cantidad de integrantes (1 persona)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 2";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0806761542951404";"Sharon Katzkowicz"
"1614";"515";"Distribución porcentual de los hogares según cantidad de integrantes (2 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 2";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.262366187118738";"Sharon Katzkowicz"
"1615";"515";"Distribución porcentual de los hogares según cantidad de integrantes (3 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 2";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.279878725659068";"Sharon Katzkowicz"
"1616";"515";"Distribución porcentual de los hogares según cantidad de integrantes (4 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 2";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.262033764820086";"Sharon Katzkowicz"
"1617";"515";"Distribución porcentual de los hogares según cantidad de integrantes (5 o más personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 2";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.115045168106967";"Sharon Katzkowicz"
"1618";"515";"Distribución porcentual de los hogares según cantidad de integrantes (1 persona)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 3";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.162097791096551";"Sharon Katzkowicz"
"1619";"515";"Distribución porcentual de los hogares según cantidad de integrantes (2 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 3";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.33758358985871";"Sharon Katzkowicz"
"1620";"515";"Distribución porcentual de los hogares según cantidad de integrantes (3 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 3";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.24931839420421";"Sharon Katzkowicz"
"1621";"515";"Distribución porcentual de los hogares según cantidad de integrantes (4 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 3";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.190287108004167";"Sharon Katzkowicz"
"1622";"515";"Distribución porcentual de los hogares según cantidad de integrantes (5 o más personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 3";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0607131168363623";"Sharon Katzkowicz"
"1623";"515";"Distribución porcentual de los hogares según cantidad de integrantes (1 persona)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 4";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.233612359612772";"Sharon Katzkowicz"
"1624";"515";"Distribución porcentual de los hogares según cantidad de integrantes (2 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 4";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.359386168941111";"Sharon Katzkowicz"
"1625";"515";"Distribución porcentual de los hogares según cantidad de integrantes (3 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 4";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.238374149076921";"Sharon Katzkowicz"
"1626";"515";"Distribución porcentual de los hogares según cantidad de integrantes (4 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 4";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.132633497873106";"Sharon Katzkowicz"
"1627";"515";"Distribución porcentual de los hogares según cantidad de integrantes (5 o más personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 4";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0359938244960905";"Sharon Katzkowicz"
"1628";"515";"Distribución porcentual de los hogares según cantidad de integrantes (1 persona)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 5";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.344558427157286";"Sharon Katzkowicz"
"1629";"515";"Distribución porcentual de los hogares según cantidad de integrantes (2 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 5";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.382559950349721";"Sharon Katzkowicz"
"1630";"515";"Distribución porcentual de los hogares según cantidad de integrantes (3 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 5";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.1513455716119";"Sharon Katzkowicz"
"1631";"515";"Distribución porcentual de los hogares según cantidad de integrantes (4 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 5";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0979104766765397";"Sharon Katzkowicz"
"1632";"515";"Distribución porcentual de los hogares según cantidad de integrantes (5 o más personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 5";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0236255742045527";"Sharon Katzkowicz"
"1633";"515";"Distribución porcentual de los hogares según cantidad de integrantes (1 persona)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"Pobre";"Todos";"Todos";"Uruguay";2021;"0.0418014397546942";"Sharon Katzkowicz"
"1634";"515";"Distribución porcentual de los hogares según cantidad de integrantes (2 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"Pobre";"Todos";"Todos";"Uruguay";2021;"0.13014959977162";"Sharon Katzkowicz"
"1635";"515";"Distribución porcentual de los hogares según cantidad de integrantes (3 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"Pobre";"Todos";"Todos";"Uruguay";2021;"0.227695246964308";"Sharon Katzkowicz"
"1636";"515";"Distribución porcentual de los hogares según cantidad de integrantes (4 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"Pobre";"Todos";"Todos";"Uruguay";2021;"0.274392552676904";"Sharon Katzkowicz"
"1637";"515";"Distribución porcentual de los hogares según cantidad de integrantes (5 o más personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"Pobre";"Todos";"Todos";"Uruguay";2021;"0.325961160832474";"Sharon Katzkowicz"
"1638";"515";"Distribución porcentual de los hogares según cantidad de integrantes (1 persona)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"No pobre";"Todos";"Todos";"Uruguay";2021;"0.1811075477824";"Sharon Katzkowicz"
"1639";"515";"Distribución porcentual de los hogares según cantidad de integrantes (2 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"No pobre";"Todos";"Todos";"Uruguay";2021;"0.310307456031368";"Sharon Katzkowicz"
"1640";"515";"Distribución porcentual de los hogares según cantidad de integrantes (3 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"No pobre";"Todos";"Todos";"Uruguay";2021;"0.235262320160234";"Sharon Katzkowicz"
"1641";"515";"Distribución porcentual de los hogares según cantidad de integrantes (4 personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"No pobre";"Todos";"Todos";"Uruguay";2021;"0.18750528426639";"Sharon Katzkowicz"
"1642";"515";"Distribución porcentual de los hogares según cantidad de integrantes (5 o más personas)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"No pobre";"Todos";"Todos";"Uruguay";2021;"0.0858173917596087";"Sharon Katzkowicz"
"1643";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Unipersonal)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"1644";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Pareja sin hijos)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"1645";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Biparental)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.678814314889921";"Sharon Katzkowicz"
"1646";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Monoparental femenino)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.15050357331699";"Sharon Katzkowicz"
"1647";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Monoparental masculino)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0149234266514167";"Sharon Katzkowicz"
"1648";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Extendido o compuesto)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0711803245026384";"Sharon Katzkowicz"
"1649";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Extendido con núcleo monoparental)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0719749370445625";"Sharon Katzkowicz"
"1650";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Sin núcleo)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0126034235944718";"Sharon Katzkowicz"
"1651";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Unipersonal)";"Familia y composición de los hogares";"País urbano";"Varones";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"1652";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Pareja sin hijos)";"Familia y composición de los hogares";"País urbano";"Varones";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"1653";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Biparental)";"Familia y composición de los hogares";"País urbano";"Varones";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.809495206113156";"Sharon Katzkowicz"
"1654";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Monoparental femenino)";"Familia y composición de los hogares";"País urbano";"Varones";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"1655";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Monoparental masculino)";"Familia y composición de los hogares";"País urbano";"Varones";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0336303691951366";"Sharon Katzkowicz"
"1656";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Extendido o compuesto)";"Familia y composición de los hogares";"País urbano";"Varones";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.156874424691707";"Sharon Katzkowicz"
"1657";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Extendido con núcleo monoparental)";"Familia y composición de los hogares";"País urbano";"Varones";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"1658";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Sin núcleo)";"Familia y composición de los hogares";"País urbano";"Varones";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"1659";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Unipersonal)";"Familia y composición de los hogares";"País urbano";"Mujeres";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"1660";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Pareja sin hijos)";"Familia y composición de los hogares";"País urbano";"Mujeres";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
